run,blackbox,model,learner,rules,coverage,seed,model_number,specificity_without,precision_without,recall_without,time_without,and_without,or_without,predicates_without,specificity_with,precision_with,recall_with,time_with,and_with,or_with,predicates_with,time_influential
5,heartWT,rfc,5,islearn,0.8,34567890,3,0.371,0.267,0.8,8.714,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.222
5,heartWT,rfc,5,islearn,0.8,45678901,4,0.388,0.339,0.913,8.403,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.229
5,heartWT,rfc,5,islearn,0.8,56789012,5,0.303,0.303,0.833,9.018,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.21
5,heartWT,rfc,5,tree,0.3,12345678,1,1.0,1.0,0.267,0.219,1,0,2,0.467,0.439,0.833,0.223,2,1,4,0.208
5,heartWT,rfc,5,tree,0.3,23456789,2,0.862,0.609,0.56,0.251,1,0,2,0.862,0.609,0.56,0.251,1,0,2,0.242
5,heartWT,rfc,5,tree,0.3,34567890,3,0.871,0.55,0.55,0.215,1,0,2,0.871,0.55,0.55,0.215,1,0,2,0.208
5,heartWT,rfc,5,tree,0.3,45678901,4,1.0,1.0,0.13,0.217,0,0,1,0.731,0.419,0.565,0.221,1,1,3,0.207
5,heartWT,rfc,5,tree,0.3,56789012,5,1.0,1.0,0.167,0.218,1,0,2,0.909,0.684,0.542,0.223,2,1,4,0.208
5,heartWT,rfc,5,tree,0.4,12345678,1,1.0,1.0,0.267,0.256,1,0,2,0.467,0.439,0.833,0.261,2,1,4,0.246
5,heartWT,rfc,5,tree,0.4,23456789,2,0.862,0.609,0.56,0.217,1,0,2,0.862,0.609,0.56,0.217,1,0,2,0.21
5,heartWT,rfc,5,tree,0.4,34567890,3,0.871,0.55,0.55,0.243,1,0,2,0.871,0.55,0.55,0.243,1,0,2,0.234
5,heartWT,rfc,5,tree,0.4,45678901,4,1.0,1.0,0.13,0.218,0,0,1,0.731,0.419,0.565,0.223,1,1,3,0.208
5,heartWT,rfc,5,tree,0.4,56789012,5,1.0,1.0,0.167,0.23,1,0,2,0.909,0.684,0.542,0.235,2,1,4,0.219
5,heartWT,rfc,5,tree,0.5,12345678,1,1.0,1.0,0.267,0.263,1,0,2,0.467,0.439,0.833,0.267,2,1,4,0.253
5,heartWT,rfc,5,tree,0.5,23456789,2,0.862,0.609,0.56,0.217,1,0,2,0.862,0.609,0.56,0.217,1,0,2,0.209
5,heartWT,rfc,5,tree,0.5,34567890,3,0.871,0.55,0.55,0.222,1,0,2,0.871,0.55,0.55,0.222,1,0,2,0.215
5,heartWT,rfc,5,tree,0.5,45678901,4,1.0,1.0,0.13,0.243,0,0,1,0.731,0.419,0.565,0.248,1,1,3,0.233
5,heartWT,rfc,5,tree,0.5,56789012,5,1.0,1.0,0.167,0.263,1,0,2,0.909,0.684,0.542,0.268,2,1,4,0.252
5,heartWT,rfc,5,tree,0.6,12345678,1,1.0,1.0,0.267,0.22,1,0,2,0.467,0.439,0.833,0.225,2,1,4,0.209
5,heartWT,rfc,5,tree,0.6,23456789,2,0.862,0.609,0.56,0.24,1,0,2,0.677,0.523,0.92,0.245,2,1,4,0.228
5,heartWT,rfc,5,tree,0.6,34567890,3,0.871,0.55,0.55,0.228,1,0,2,0.857,0.583,0.7,0.233,2,1,4,0.217
5,heartWT,rfc,5,tree,0.6,45678901,4,1.0,1.0,0.13,0.217,0,0,1,0.731,0.455,0.652,0.229,1,2,4,0.208
5,heartWT,rfc,5,tree,0.6,56789012,5,1.0,1.0,0.167,0.222,1,0,2,0.909,0.714,0.625,0.235,2,2,5,0.211
5,heartWT,rfc,5,tree,0.7,12345678,1,1.0,1.0,0.267,0.234,1,0,2,0.467,0.439,0.833,0.238,2,1,4,0.224
5,heartWT,rfc,5,tree,0.7,23456789,2,0.862,0.609,0.56,0.227,1,0,2,0.677,0.523,0.92,0.231,2,1,4,0.217
5,heartWT,rfc,5,tree,0.7,34567890,3,0.871,0.55,0.55,0.26,1,0,2,0.857,0.583,0.7,0.265,2,1,4,0.25
5,heartWT,rfc,5,tree,0.7,45678901,4,1.0,1.0,0.13,0.217,0,0,1,0.701,0.487,0.826,0.239,2,3,6,0.207
5,heartWT,rfc,5,tree,0.7,56789012,5,1.0,1.0,0.167,0.303,1,0,2,0.909,0.739,0.708,0.326,3,3,7,0.29
5,heartWT,rfc,5,tree,0.8,12345678,1,1.0,1.0,0.267,0.24,1,0,2,0.467,0.439,0.833,0.245,2,1,4,0.23
5,heartWT,rfc,5,tree,0.8,23456789,2,0.862,0.609,0.56,0.224,1,0,2,0.677,0.523,0.92,0.232,2,1,4,0.206
5,heartWT,rfc,5,tree,0.8,34567890,3,0.871,0.55,0.55,0.224,1,0,2,0.843,0.621,0.9,0.247,3,3,7,0.214
5,heartWT,rfc,5,tree,0.8,45678901,4,1.0,1.0,0.13,0.221,0,0,1,0.701,0.487,0.826,0.245,2,3,6,0.212
5,heartWT,rfc,5,tree,0.8,56789012,5,1.0,1.0,0.167,0.251,1,0,2,0.848,0.677,0.875,0.289,4,4,9,0.241
5,heartWT,rfc,6,bayesian,0.6,12345678,1,0.867,0.529,0.3,230.915,1,0,2,0.833,0.655,0.633,725.772,3,2,6,0.205
5,heartWT,rfc,6,bayesian,0.6,23456789,2,0.862,0.609,0.56,202.557,1,0,2,0.815,0.586,0.68,445.149,2,1,4,0.204
5,heartWT,rfc,6,bayesian,0.6,34567890,3,0.814,0.458,0.55,215.209,1,0,2,0.814,0.48,0.6,441.183,2,1,4,0.205
5,heartWT,rfc,6,bayesian,0.6,45678901,4,0.97,0.6,0.13,243.216,1,0,2,0.851,0.583,0.609,705.878,3,2,6,0.207
5,heartWT,rfc,6,bayesian,0.6,56789012,5,0.773,0.375,0.375,236.107,1,0,2,0.621,0.375,0.625,659.031,3,2,6,0.206
5,heartWT,rfc,6,induction,0.6,12345678,1,1.0,1.0,0.2,15.128,1,0,2,0.933,0.818,0.6,103.038,4,3,8,0.332
5,heartWT,rfc,6,induction,0.6,23456789,2,0.862,0.571,0.48,14.474,0,0,1,0.554,0.408,0.8,51.652,0,2,3,0.334
5,heartWT,rfc,6,induction,0.6,34567890,3,0.986,0.9,0.45,13.151,3,0,4,0.471,0.302,0.8,29.71,3,1,5,0.211
5,heartWT,rfc,6,induction,0.6,45678901,4,0.955,0.571,0.174,9.383,0,0,1,0.657,0.465,0.87,46.331,0,2,3,0.333
5,heartWT,rfc,6,induction,0.6,56789012,5,1.0,1.0,0.208,9.027,1,0,2,0.833,0.577,0.625,50.218,1,2,4,0.341
5,heartWT,rfc,6,islearn,0.6,12345678,1,0.683,0.486,0.6,14.12,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.244
5,heartWT,rfc,6,islearn,0.6,23456789,2,0.831,0.577,0.6,13.26,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.221
5,heartWT,rfc,6,islearn,0.6,34567890,3,0.771,0.429,0.6,13.034,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.253
5,heartWT,rfc,6,islearn,0.6,45678901,4,0.612,0.35,0.609,12.991,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.209
5,heartWT,rfc,6,islearn,0.6,56789012,5,0.636,0.385,0.625,14.265,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,0.212
5,heartWT,rfc,6,tree,0.6,12345678,1,1.0,1.0,0.267,0.221,1,0,2,0.967,0.905,0.633,0.251,3,3,7,0.211
5,heartWT,rfc,6,tree,0.6,23456789,2,0.862,0.609,0.56,0.272,1,0,2,0.677,0.523,0.92,0.278,2,1,4,0.261
5,heartWT,rfc,6,tree,0.6,34567890,3,0.871,0.55,0.55,0.257,1,0,2,0.871,0.591,0.65,0.262,2,1,4,0.246
5,heartWT,rfc,6,tree,0.6,45678901,4,1.0,1.0,0.13,0.225,0,0,1,0.731,0.455,0.652,0.238,1,2,4,0.214
5,heartWT,rfc,6,tree,0.6,56789012,5,1.0,1.0,0.167,0.223,1,0,2,0.909,0.714,0.625,0.237,2,2,5,0.212
5,hotel,rfc,0,bayesian,0.3,12345678,1,0.738,0.212,0.377,297.471,1,0,2,0.738,0.212,0.377,297.471,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.3,23456789,2,0.572,0.248,0.698,242.788,1,0,2,0.572,0.248,0.698,242.788,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.3,34567890,3,0.624,0.27,0.67,259.047,1,0,2,0.624,0.27,0.67,259.047,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.3,45678901,4,0.581,0.248,0.692,252.462,0,0,1,0.581,0.248,0.692,252.463,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.3,56789012,5,0.568,0.249,0.713,204.041,0,0,1,0.568,0.249,0.713,204.041,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.4,12345678,1,0.738,0.212,0.377,262.457,1,0,2,0.115,0.174,0.997,516.578,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.4,23456789,2,0.572,0.248,0.698,201.689,1,0,2,0.572,0.248,0.698,201.689,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.4,34567890,3,0.624,0.27,0.67,214.015,1,0,2,0.624,0.27,0.67,214.015,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.4,45678901,4,0.581,0.248,0.692,217.021,0,0,1,0.581,0.248,0.692,217.022,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.4,56789012,5,0.568,0.249,0.713,202.719,0,0,1,0.568,0.249,0.713,202.719,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.5,12345678,1,0.738,0.212,0.377,275.114,1,0,2,0.115,0.174,0.997,542.613,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.5,23456789,2,0.572,0.248,0.698,203.37,1,0,2,0.572,0.248,0.698,203.37,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.5,34567890,3,0.624,0.27,0.67,237.581,1,0,2,0.624,0.27,0.67,237.581,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.5,45678901,4,0.581,0.248,0.692,226.123,0,0,1,0.581,0.248,0.692,226.124,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.5,56789012,5,0.568,0.249,0.713,220.221,0,0,1,0.568,0.249,0.713,220.221,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.6,12345678,1,0.738,0.212,0.377,265.291,1,0,2,0.115,0.174,0.997,526.183,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.6,23456789,2,0.572,0.248,0.698,210.227,1,0,2,0.572,0.248,0.698,210.227,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.6,34567890,3,0.624,0.27,0.67,219.358,1,0,2,0.624,0.27,0.67,219.358,1,0,2,-1.0
5,hotel,rfc,0,bayesian,0.6,45678901,4,0.581,0.248,0.692,223.752,0,0,1,0.581,0.248,0.692,223.753,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.6,56789012,5,0.568,0.249,0.713,208.967,0,0,1,0.568,0.249,0.713,208.967,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.7,12345678,1,0.738,0.212,0.377,265.168,1,0,2,0.115,0.174,0.997,527.682,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.7,23456789,2,0.572,0.248,0.698,209.64,1,0,2,0.55,0.246,0.728,422.432,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.7,34567890,3,0.624,0.27,0.67,216.172,1,0,2,0.452,0.233,0.802,458.114,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.7,45678901,4,0.581,0.248,0.692,224.244,0,0,1,0.528,0.24,0.747,438.086,0,1,2,-1.0
5,hotel,rfc,0,bayesian,0.7,56789012,5,0.568,0.249,0.713,210.514,0,0,1,0.568,0.249,0.713,210.514,0,0,1,-1.0
5,hotel,rfc,0,bayesian,0.8,12345678,1,0.738,0.212,0.377,265.548,1,0,2,0.115,0.174,0.997,525.44,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.8,23456789,2,0.572,0.248,0.698,200.405,1,0,2,0.445,0.229,0.813,625.111,3,2,6,-1.0
5,hotel,rfc,0,bayesian,0.8,34567890,3,0.624,0.27,0.67,256.8,1,0,2,0.452,0.233,0.802,528.365,2,1,4,-1.0
5,hotel,rfc,0,bayesian,0.8,45678901,4,0.581,0.248,0.692,249.98,0,0,1,0.376,0.217,0.868,929.946,2,3,6,-1.0
5,hotel,rfc,0,bayesian,0.8,56789012,5,0.568,0.249,0.713,205.613,0,0,1,0.417,0.224,0.834,690.489,1,2,4,-1.0
5,hotel,rfc,0,induction,0.3,12345678,1,0.127,0.169,0.95,186.613,0,0,1,0.074,0.185,0.985,223.417,0,0,1,-1.0
5,hotel,rfc,0,induction,0.3,23456789,2,0.186,0.181,0.893,148.354,0,0,1,0.186,0.195,0.877,175.776,0,0,1,-1.0
5,hotel,rfc,0,induction,0.3,34567890,3,0.075,0.184,1.0,175.869,0,0,1,0.679,0.237,0.439,436.691,0,1,2,-1.0
5,hotel,rfc,0,induction,0.3,45678901,4,0.128,0.18,0.958,160.098,0,0,1,0.193,0.193,0.871,127.269,0,0,1,-1.0
5,hotel,rfc,0,induction,0.3,56789012,5,0.201,0.186,0.91,117.434,0,0,1,0.198,0.202,0.911,253.108,0,1,2,-1.0
5,hotel,rfc,0,induction,0.4,12345678,1,0.127,0.169,0.95,116.296,0,0,1,0.074,0.185,0.985,235.732,0,0,1,-1.0
5,hotel,rfc,0,induction,0.4,23456789,2,0.186,0.181,0.893,201.022,0,0,1,0.071,0.195,0.98,187.019,0,1,2,-1.0
5,hotel,rfc,0,induction,0.4,34567890,3,0.075,0.184,1.0,136.795,0,0,1,0.679,0.237,0.439,423.706,0,1,2,-1.0
5,hotel,rfc,0,induction,0.4,45678901,4,0.128,0.18,0.958,186.439,0,0,1,0.193,0.193,0.871,167.801,0,0,1,-1.0
5,hotel,rfc,0,induction,0.4,56789012,5,0.201,0.186,0.91,165.995,0,0,1,0.198,0.202,0.911,255.067,0,1,2,-1.0
5,hotel,rfc,0,induction,0.5,12345678,1,0.127,0.169,0.95,110.853,0,0,1,0.074,0.185,0.985,242.648,0,0,1,-1.0
5,hotel,rfc,0,induction,0.5,23456789,2,0.186,0.181,0.893,142.746,0,0,1,0.186,0.195,0.877,164.411,0,0,1,-1.0
5,hotel,rfc,0,induction,0.5,34567890,3,0.075,0.184,1.0,192.275,0,0,1,0.525,0.225,0.612,655.896,0,2,3,-1.0
5,hotel,rfc,0,induction,0.5,45678901,4,0.128,0.18,0.958,138.878,0,0,1,0.193,0.193,0.871,127.459,0,0,1,-1.0
5,hotel,rfc,0,induction,0.5,56789012,5,0.201,0.186,0.91,126.806,0,0,1,0.198,0.202,0.911,241.291,0,1,2,-1.0
5,hotel,rfc,0,induction,0.6,12345678,1,0.127,0.169,0.95,134.845,0,0,1,0.074,0.185,0.985,216.149,0,0,1,-1.0
5,hotel,rfc,0,induction,0.6,23456789,2,0.186,0.181,0.893,161.702,0,0,1,0.186,0.195,0.877,217.243,0,0,1,-1.0
5,hotel,rfc,0,induction,0.6,34567890,3,0.075,0.184,1.0,163.43,0,0,1,0.525,0.225,0.612,691.516,0,2,3,-1.0
5,hotel,rfc,0,induction,0.6,45678901,4,0.128,0.18,0.958,129.758,0,0,1,0.193,0.193,0.871,139.812,0,0,1,-1.0
5,hotel,rfc,0,induction,0.6,56789012,5,0.201,0.186,0.91,114.695,0,0,1,0.198,0.202,0.911,249.646,0,1,2,-1.0
5,hotel,rfc,0,induction,0.7,12345678,1,0.127,0.169,0.95,161.276,0,0,1,0.074,0.185,0.985,212.478,0,0,1,-1.0
5,hotel,rfc,0,induction,0.7,23456789,2,0.186,0.181,0.893,222.596,0,0,1,0.071,0.195,0.98,214.001,0,1,2,-1.0
5,hotel,rfc,0,induction,0.7,34567890,3,0.075,0.184,1.0,210.741,0,0,1,0.054,0.196,0.978,706.109,0,1,2,-1.0
5,hotel,rfc,0,induction,0.7,45678901,4,0.128,0.18,0.958,162.637,0,0,1,0.193,0.193,0.871,127.269,0,0,1,-1.0
5,hotel,rfc,0,induction,0.7,56789012,5,0.201,0.186,0.91,115.719,0,0,1,0.198,0.202,0.911,253.22,0,1,2,-1.0
5,hotel,rfc,0,induction,0.8,12345678,1,0.127,0.169,0.95,114.611,0,0,1,0.074,0.185,0.985,215.284,0,0,1,-1.0
5,hotel,rfc,0,induction,0.8,23456789,2,0.186,0.181,0.893,173.265,0,0,1,0.186,0.195,0.877,162.967,0,0,1,-1.0
5,hotel,rfc,0,induction,0.8,34567890,3,0.075,0.184,1.0,128.163,0,0,1,0.06,0.197,0.978,555.07,0,1,2,-1.0
5,hotel,rfc,0,induction,0.8,45678901,4,0.128,0.18,0.958,137.032,0,0,1,0.193,0.193,0.871,128.96,0,0,1,-1.0
5,hotel,rfc,0,induction,0.8,56789012,5,0.201,0.186,0.91,124.966,0,0,1,0.198,0.202,0.911,262.346,0,1,2,-1.0
5,hotel,rfc,0,islearn,0.3,12345678,1,0.801,0.228,0.314,5762.947,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.3,23456789,2,0.806,0.238,0.301,5886.202,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.3,34567890,3,0.812,0.255,0.311,5774.202,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.3,45678901,4,0.793,0.248,0.343,5405.152,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.3,56789012,5,0.787,0.223,0.304,5923.702,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.4,12345678,1,0.738,0.224,0.404,5421.955,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.4,23456789,2,0.747,0.246,0.407,5693.293,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.4,34567890,3,0.728,0.247,0.429,5392.461,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.4,45678901,4,0.74,0.251,0.437,6230.485,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.4,56789012,5,0.707,0.217,0.405,5324.031,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.5,12345678,1,0.635,0.205,0.502,5048.833,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.5,23456789,2,0.637,0.22,0.508,5553.472,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.5,34567890,3,0.597,0.216,0.532,4992.779,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.5,45678901,4,0.63,0.217,0.514,5343.442,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.5,56789012,5,0.646,0.224,0.507,5537.842,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.6,12345678,1,0.514,0.196,0.633,4839.99,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.6,23456789,2,0.537,0.215,0.628,5348.856,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.6,34567890,3,0.509,0.203,0.602,4837.722,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.6,45678901,4,0.533,0.209,0.618,4842.46,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.6,56789012,5,0.544,0.212,0.61,5544.852,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.7,12345678,1,0.418,0.187,0.716,5003.86,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.7,23456789,2,0.474,0.213,0.702,4685.13,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.7,34567890,3,0.448,0.209,0.704,4787.404,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.7,45678901,4,0.482,0.215,0.711,4775.106,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.7,56789012,5,0.454,0.209,0.715,5815.492,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.8,12345678,1,0.358,0.191,0.81,4377.611,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.8,23456789,2,0.338,0.199,0.812,4735.909,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.8,34567890,3,0.328,0.205,0.835,4208.71,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.8,45678901,4,0.403,0.214,0.813,4378.477,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,islearn,0.8,56789012,5,0.383,0.207,0.8,4667.041,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,-1.0
5,hotel,rfc,0,tree,0.3,12345678,1,0.624,0.252,0.676,0.102,1,0,2,0.624,0.252,0.676,0.103,1,0,2,-1.0
5,hotel,rfc,0,tree,0.3,23456789,2,0.68,0.285,0.631,0.102,1,0,2,0.68,0.285,0.631,0.102,1,0,2,-1.0
5,hotel,rfc,0,tree,0.3,34567890,3,0.66,0.286,0.656,0.062,1,0,2,0.66,0.286,0.656,0.062,1,0,2,-1.0
5,hotel,rfc,0,tree,0.3,45678901,4,0.661,0.279,0.658,0.111,1,0,2,0.661,0.279,0.658,0.111,1,0,2,-1.0
5,hotel,rfc,0,tree,0.3,56789012,5,0.685,0.288,0.633,0.097,1,0,2,0.685,0.288,0.633,0.097,1,0,2,-1.0
5,hotel,rfc,0,tree,0.4,12345678,1,0.624,0.252,0.676,0.099,1,0,2,0.624,0.252,0.676,0.099,1,0,2,-1.0
5,hotel,rfc,0,tree,0.4,23456789,2,0.68,0.285,0.631,0.099,1,0,2,0.68,0.285,0.631,0.099,1,0,2,-1.0
5,hotel,rfc,0,tree,0.4,34567890,3,0.66,0.286,0.656,0.085,1,0,2,0.66,0.286,0.656,0.085,1,0,2,-1.0
5,hotel,rfc,0,tree,0.4,45678901,4,0.661,0.279,0.658,0.097,1,0,2,0.661,0.279,0.658,0.097,1,0,2,-1.0
5,hotel,rfc,0,tree,0.4,56789012,5,0.685,0.288,0.633,0.106,1,0,2,0.685,0.288,0.633,0.106,1,0,2,-1.0
5,hotel,rfc,0,tree,0.5,12345678,1,0.624,0.252,0.676,0.061,1,0,2,0.624,0.252,0.676,0.061,1,0,2,-1.0
5,hotel,rfc,0,tree,0.5,23456789,2,0.68,0.285,0.631,0.062,1,0,2,0.68,0.285,0.631,0.062,1,0,2,-1.0
5,hotel,rfc,0,tree,0.5,34567890,3,0.66,0.286,0.656,0.103,1,0,2,0.66,0.286,0.656,0.103,1,0,2,-1.0
5,hotel,rfc,0,tree,0.5,45678901,4,0.661,0.279,0.658,0.063,1,0,2,0.661,0.279,0.658,0.063,1,0,2,-1.0
5,hotel,rfc,0,tree,0.5,56789012,5,0.685,0.288,0.633,0.063,1,0,2,0.685,0.288,0.633,0.063,1,0,2,-1.0
5,hotel,rfc,0,tree,0.6,12345678,1,0.624,0.252,0.676,0.062,1,0,2,0.624,0.252,0.676,0.062,1,0,2,-1.0
5,hotel,rfc,0,tree,0.6,23456789,2,0.68,0.285,0.631,0.063,1,0,2,0.68,0.285,0.631,0.063,1,0,2,-1.0
5,hotel,rfc,0,tree,0.6,34567890,3,0.66,0.286,0.656,0.062,1,0,2,0.66,0.286,0.656,0.062,1,0,2,-1.0
5,hotel,rfc,0,tree,0.6,45678901,4,0.661,0.279,0.658,0.067,1,0,2,0.661,0.279,0.658,0.067,1,0,2,-1.0
5,hotel,rfc,0,tree,0.6,56789012,5,0.685,0.288,0.633,0.098,1,0,2,0.685,0.288,0.633,0.098,1,0,2,-1.0
5,hotel,rfc,0,tree,0.7,12345678,1,0.624,0.252,0.676,0.125,1,0,2,0.227,0.194,0.998,0.141,2,1,4,-1.0
5,hotel,rfc,0,tree,0.7,23456789,2,0.68,0.285,0.631,0.067,1,0,2,0.197,0.201,0.999,0.081,2,1,4,-1.0
5,hotel,rfc,0,tree,0.7,34567890,3,0.66,0.286,0.656,0.067,1,0,2,0.2,0.206,1.0,0.079,2,1,4,-1.0
5,hotel,rfc,0,tree,0.7,45678901,4,0.661,0.279,0.658,0.069,1,0,2,0.198,0.199,1.0,0.081,2,1,4,-1.0
5,hotel,rfc,0,tree,0.7,56789012,5,0.685,0.288,0.633,0.073,1,0,2,0.2,0.201,0.998,0.089,2,1,4,-1.0
5,hotel,rfc,0,tree,0.8,12345678,1,0.624,0.252,0.676,0.066,1,0,2,0.227,0.194,0.998,0.079,2,1,4,-1.0
5,hotel,rfc,0,tree,0.8,23456789,2,0.68,0.285,0.631,0.097,1,0,2,0.197,0.201,0.999,0.111,2,1,4,-1.0
5,hotel,rfc,0,tree,0.8,34567890,3,0.66,0.286,0.656,0.107,1,0,2,0.2,0.206,1.0,0.123,2,1,4,-1.0
5,hotel,rfc,0,tree,0.8,45678901,4,0.661,0.279,0.658,0.106,1,0,2,0.198,0.199,1.0,0.121,2,1,4,-1.0
5,hotel,rfc,0,tree,0.8,56789012,5,0.685,0.288,0.633,0.104,1,0,2,0.2,0.201,0.998,0.121,2,1,4,-1.0
5,hotel,rfc,2,bayesian,0.6,12345678,1,0.586,0.192,0.527,199.848,1,0,2,0.373,0.194,0.807,357.779,2,1,4,1.087
5,hotel,rfc,2,bayesian,0.6,23456789,2,0.234,0.153,0.685,165.84,0,0,1,0.234,0.153,0.685,165.841,0,0,1,1.09
5,hotel,rfc,2,bayesian,0.6,34567890,3,0.758,0.228,0.344,192.907,1,0,2,0.398,0.202,0.732,394.46,2,1,4,1.107
5,hotel,rfc,2,bayesian,0.6,45678901,4,0.763,0.218,0.331,215.192,1,0,2,0.477,0.21,0.698,406.347,2,1,4,1.079
5,hotel,rfc,2,bayesian,0.6,56789012,5,0.661,0.214,0.46,191.486,1,0,2,0.293,0.195,0.851,388.711,2,1,4,1.097
5,hotel,rfc,2,induction,0.6,12345678,1,0.514,0.189,0.606,24.373,0,0,1,0.273,0.204,0.819,29.797,0,0,1,1.18
5,hotel,rfc,2,induction,0.6,23456789,2,0.249,0.184,0.836,23.698,0,0,1,0.249,0.209,0.811,50.979,0,1,2,1.143
5,hotel,rfc,2,induction,0.6,34567890,3,0.511,0.204,0.604,35.11,0,0,1,0.256,0.217,0.821,36.652,0,1,2,1.559
5,hotel,rfc,2,induction,0.6,45678901,4,0.273,0.185,0.829,24.0,0,0,1,0.25,0.212,0.822,28.358,0,0,1,1.228
5,hotel,rfc,2,induction,0.6,56789012,5,0.506,0.202,0.623,21.015,0,0,1,0.506,0.226,0.612,26.517,0,1,2,1.159
5,hotel,rfc,2,islearn,0.6,12345678,1,0.21,0.173,0.884,218.891,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.112
5,hotel,rfc,2,islearn,0.6,23456789,2,0.481,0.194,0.619,206.255,1,0,2,-1,-1,-1,-1.0,-1,-1,-1,1.512
